timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,sma_short,sma_medium,sma_long,ema_short,ema_medium,ema_long,rsi,rsi_overbought,rsi_oversold,macd,macd_signal,macd_hist,macd_cross_up,macd_cross_down,bb_upper,bb_middle,bb_lower,bb_width,bb_pct_b,atr,atr_pct,stoch_k,stoch_d,stoch_cross_up,stoch_cross_down,obv,volume_sma,volume_ratio,returns,volatility,tr_pct
2025-03-16 10:00:00,83875.52,84060.56,83500.0,83668.68,117.80885,1742122799999,9876651.73859940,2500,69.53220000,5827904.87698630,0,84230.36399999999,84143.08619999999,83098.5144,84118.57517366957,84126.9581713065,83891.06337737221,39.105811973666675,False,False,-8.382997636930668,67.2432723891144,-75.62627002604506,False,False,84642.86940710852,84230.36399999999,83817.85859289145,0.009794696057790571,-0.18082016662173322,2238.085773710989,2.674938547746886,21.751719855548526,30.067486968315503,False,False,2419.0639399999995,84.266311,1.3980539625141535,-0.002466035381956666,0.009640230106993714,0.6699759097430457
2025-03-16 11:00:00,83666.98,83750.65,82409.76,82411.85,180.85041,1742126399999,14979040.17297750,5017,114.19290000,9457131.13901730,0,84133.709,84135.6252,83080.7579,83856.00207002809,83999.91312158009,83833.05500963212,24.355737735871017,False,True,-143.91105155200057,25.0124076008914,-168.92345915289198,False,False,85023.40816160112,84133.709,83244.00983839888,0.021149647915822228,-0.46766360715755984,2174.0003610662666,2.637970584407784,8.91484949962697,20.670686715735958,False,False,2238.2135299999995,88.142984,2.0517845186634482,-0.015021511036148572,0.01728128200907401,1.6270597007590526
2025-03-16 12:00:00,82411.85,82869.68,82402.93,82768.83,168.09287,1742129999999,13891257.07114730,3624,104.85287000,8664592.90709150,0,84054.151,84130.24720000001,83062.40205,83688.7448284853,83908.72177924082,83791.3206955289,32.18031198380554,False,False,-219.97695075551746,-23.98546407039037,-195.9914866851271,False,False,85116.49982003687,84054.151,82991.80217996312,0.025277724119463746,-0.10494301671807908,2052.053906285985,2.479259289138175,6.666641573398557,12.444403642858019,False,False,2406.3063999999995,90.89632850000001,1.8492811841129533,0.004331658614628697,0.018097526052508014,0.5639200167502669
2025-03-16 13:00:00,82769.81,83108.46,82505.33,82598.78,173.24376,1742133599999,14352851.38115930,3944,108.49312000,8987076.89183010,0,83962.97750000001,84116.51019999999,83044.00034999999,83521.05793179527,83811.68905485261,83744.55439374346,30.558735143337874,False,False,-290.6311230573483,-77.31459586778196,-213.31652718956633,False,False,85184.39313842647,83962.97750000001,82741.56186157354,0.029094147796901657,-0.058449334150285345,1948.55934122154,2.3590655227856154,5.991392547618397,7.190961206881308,False,False,2233.0626399999996,94.5573875,1.8321546796118917,-0.002054517382932719,0.01803971194305563,0.7301923829867761
2025-03-16 14:00:00,82597.8,83347.56,82571.59,83344.44,178.18934,1742137199999,14769032.55983520,4241,120.96535000,10025383.24340190,0,83919.035,84114.98779999999,83028.3976,83493.8859422883,83777.07801375241,83728.8636332045,43.90650417847918,False,False,-283.19207146411645,-118.49009098704886,-164.7019804770676,False,False,85162.85878045192,83919.035,82675.21121954809,0.02964342429466487,0.26902073708896496,1864.8029594579298,2.237465341968738,15.97358810146971,9.54387407416222,True,False,2411.2519799999995,99.35798050000001,1.793407425385422,0.009027494110687817,0.020603758611672067,0.9310399110006632
2025-03-16 15:00:00,83344.44,83494.67,83003.68,83325.37,181.08088,1742140799999,15073615.15386470,4605,118.22563000,9840577.83245480,0,83871.3185,84108.9684,83014.1327,83467.96041270549,83743.61816088186,83713.04035347099,43.67528633243046,False,False,-275.657748176367,-149.9236224249125,-125.73412575145451,False,False,85129.27792594691,83871.3185,82613.35907405308,0.02999736855089302,0.2830023414352011,1766.673462084221,2.120210761841467,21.88736264612048,14.617447765069528,False,False,2230.1710999999996,104.235228,1.7372330206827964,-0.0002288095042694005,0.020568969706339407,0.5892443081860966
2025-03-16 16:00:00,83318.19,84632.14,83241.28,83612.13,214.54267,1742144399999,18023450.05886250,4842,145.86408000,12252544.07296950,0,83833.2825,84111.8786,83001.74775000001,83490.14034921234,83733.87829711284,83709.08308470742,48.101194657281376,False,False,-243.73794790050306,-168.68648752003062,-75.05146038047243,False,False,85074.17086514519,83833.2825,82592.39413485481,0.029603716522615956,0.4108894457342581,1739.8296432954444,2.08083401690095,32.655184248919845,23.50537833217001,False,False,2444.7137699999994,111.1247065,1.9306477988313064,0.0034414488648535357,0.02089799929142106,1.663466772105914
2025-03-16 17:00:00,83612.13,84076.63,83485.03,83922.77,195.83167,1742147999999,16404763.19255750,4993,137.19555000,11492773.83137740,0,83811.0055,84096.1332,82991.71764999999,83556.69875702584,83747.87027510448,83717.46296373851,52.459251823813496,False,False,-191.17151807864138,-173.1834936317528,-17.988024446888573,False,False,85028.44937682418,83811.0055,82593.56162317582,0.029052124349568425,0.5459012945596938,1657.813240008643,1.975403385766036,38.800498570276666,31.114348488438992,False,False,2640.5454399999994,117.62604100000001,1.6648666259200204,0.0037152504068489467,0.021307630179093432,0.7049338338093533
2025-03-16 18:00:00,83923.04,84074.74,83642.02,83685.57,150.98374,1742151599999,12662922.05501470,3775,101.65634000,8524605.31307560,0,83775.18400000001,84074.1786,82979.43845,83576.52510209878,83743.25543991156,83716.21225927817,49.07080455878897,False,False,-166.73033781278355,-171.892862467959,5.162524655175446,True,False,84962.75664489112,83775.18400000001,82587.6113551089,0.028351418360146253,0.46227009758707527,1570.3065798155567,1.876436498927541,48.17797416327047,39.87788566082232,False,False,2489.5616999999993,121.0347095,1.2474416687884065,-0.0028264081369095972,0.02144724942565024,0.5170783923680046
2025-03-16 19:00:00,83691.31,84389.98,17522.9,83096.37,163.54769,1742155199999,13472777.02673010,4487,103.20390000,8585367.61472300,0,83713.08099999999,84049.1916,82965.1823,83502.65508639127,83695.33799991812,83691.90471969864,41.84118631780165,False,False,-192.682913526849,-176.05087267973698,-16.632040847112023,False,True,84906.23234600504,83713.08099999999,82519.92965399494,0.02850573247937317,0.24156212367153196,6234.361833640191,7.502568203208145,67.89956971741485,51.62601415032066,False,False,2326.0140099999994,126.484482,1.2930257325954024,-0.007040640339786353,0.02244973959780433,80.46931532628922
2025-03-16 20:00:00,83102.32,83414.82,82663.66,83216.99,162.48793,1742158799999,13512352.63866080,3794,110.99699000,9230216.00172190,0,83661.287,84021.8486,82950.2272,83458.70661156185,83659.904814739,83673.28061304378,43.67083117252006,False,False,-201.19820317714766,-181.08033877921912,-20.117864397928543,False,False,84846.11883780723,83661.287,82476.45516219277,0.028324494644870312,0.312506304345158,5842.7045590659745,7.021047695988493,84.38022777956861,66.81925722008465,False,False,2488.501939999999,131.1222685,1.2392092652057802,0.0014515676196205085,0.022552004326502246,0.9026522108045526
2025-03-16 21:00:00,83216.99,83224.31,82581.79,82763.74,120.80741,1742162399999,10012727.97281860,2912,76.80601000,6366023.00789230,0,83606.00649999999,83985.05679999999,82932.41105,83351.78867132157,83593.52223586944,83637.61235370874,38.739054035295986,False,False,-241.73356454787427,-193.21098393295014,-48.522580614924124,False,False,84848.60974730327,83606.00649999999,82363.4032526967,0.029725214714167288,0.16108792093217067,5471.262804192857,6.610700294830631,97.6062312730706,83.29534292335136,False,False,2367.6945299999993,132.64911850000001,0.910729082606003,-0.0054466041129341836,0.022733773898857754,0.7763303108341939
2025-03-16 22:00:00,82763.74,82829.94,82090.43,82090.9,182.702,1742165999999,15057931.68702750,3874,120.90587000,9965936.06435280,0,83512.166,83944.3334,82911.06405,83157.80579881056,83482.2168850643,83576.95696728879,32.814722043045236,False,False,-324.4110862537491,-219.45100439710995,-104.96008185663914,False,False,84905.64449977444,83512.166,82118.68750022555,0.033371868232334984,-0.009970552193685932,5133.280460483544,6.253166258968465,97.1068117197175,93.03109025745225,False,False,2184.9925299999995,136.03108500000002,1.3430900738606912,-0.008129647113579108,0.023825263849339893,0.9008428461620098
2025-03-16 23:00:00,82090.7,82625.48,81987.79,82579.75,178.46945,1742169599999,14694033.23528420,3815,121.43835000,9998454.61980840,0,83424.12100000001,83911.82179999999,82892.133,83068.87413745509,83415.36748617067,83537.85081170883,39.99477940327731,False,False,-346.4933487155795,-244.8594732608039,-101.63387545477559,False,False,84819.60565165104,83424.12100000001,82028.63634834898,0.0334551838226987,0.19746317202377714,4812.1668556757,5.827296468778,96.79029296114813,97.16777865131208,False,True,2363.4619799999996,140.2930625,1.2721188547723092,0.005954984048170964,0.024241333378325267,0.7722111050227233
2025-03-17 00:00:00,82579.75,85987.2,17521.0,83052.91,152.32135,1742173199999,12570853.02843370,3731,100.29513000,8313527.71823030,0,83356.4295,83883.0686,82876.84125,83066.41811630815,83388.51878349135,83518.83352497515,46.0091607422039,False,False,-322.10066718320013,-260.30771204528315,-61.79295513791698,False,False,84684.39800782561,83356.4295,82028.46099217438,0.031862413392493384,0.38572036979364416,9358.883515252486,11.268579891123002,96.28974882837797,96.72895116974787,False,False,2515.7833299999998,144.358369,1.055161200941526,0.005729733984421115,0.025121699498696002,82.43684658370188
2025-03-17 01:00:00,83052.92,83356.32,82825.55,83220.05,156.76739,1742176799999,13026671.66799070,3818,104.84039000,8709197.15342300,0,83300.269,83868.2732,82863.18135,83090.05379072229,83376.03961434384,83507.11652399573,47.99218308058126,False,False,-285.9858236215514,-265.4433343605368,-20.542489261014566,False,False,84549.20348074492,83300.269,82051.33451925508,0.029986325272129032,0.4678850247003546,8728.303977623142,10.48822246276365,96.20477955189348,96.42827378047319,False,False,2672.5507199999997,149.0997435,1.0514262890063255,0.002012452062185366,0.02527807792130876,0.6377910131032174
2025-03-17 02:00:00,83220.05,85612.87,17521.0,83253.49,128.7627,1742180399999,10678994.12903930,3643,80.15574000,6668460.06710880,0,83251.5435,83847.2586,82849.11825,83115.19782291885,83366.96186513318,83497.17038579982,48.40052443976828,False,False,-251.7640422143304,-262.70747593129556,10.94343371696516,True,False,84425.69908299936,83251.5435,82077.38791700064,0.0282074189531239,0.5008288935589921,12968.558698662271,15.577195260717925,95.89327775359716,96.12926871128953,False,False,2801.3134199999995,153.41355249999998,0.8393176346007633,0.0004018262425942165,0.02528752467277901,81.78860730042668
2025-03-17 03:00:00,83250.46,85511.29,83226.63,83680.44,128.39694,1742183999999,10719196.01063230,2856,82.14301000,6857630.01976790,0,83222.776,83833.7922,82836.35285,83202.15815785441,83390.18246771592,83504.35742949395,53.42826224810326,False,False,-188.02430986150284,-247.77084271733702,59.746532855834175,False,False,84322.96657069835,83222.776,82122.58542930165,0.0264396508642863,0.7079930569253559,12205.423076467743,14.585753942579343,96.19879590221161,96.09895106923409,True,False,2929.7103599999996,155.1288385,0.8276793743930468,0.005128313539768614,0.025914062441982917,2.730219869780786
2025-03-17 04:00:00,83680.44,83865.05,83521.09,83603.77,110.73236,1742187599999,9270081.47509320,2628,69.12085000,5785810.82812960,0,83188.61750000001,83814.47559999999,82822.944,83263.94459510758,83406.00376640364,83508.25596167066,52.44010956751712,False,False,-142.0591712960595,-226.62850843308152,84.56933713702202,False,False,84192.75611652293,83188.61750000001,82184.47888347709,0.024141250250322276,0.7067207122446727,11358.175712974762,13.585721927342226,96.3856131443934,96.15922893340074,False,False,2818.9779999999996,157.2631595,0.7041214252089346,-0.0009162236718640582,0.02590959932978782,0.41141685357012775
2025-03-17 05:00:00,83603.78,83666.66,83117.31,83132.76,107.89988,1742191199999,8987748.13185880,2883,64.11590000,5340217.84455910,0,83151.4795,83787.89480000001,82807.46695,83243.7623497064,83385.76348741078,83493.53062984043,46.723040385906096,False,False,-142.0011377043702,-209.70303428733928,67.70189658296908,False,False,84104.91247623721,83151.4795,82198.0465237628,0.02293243564565095,0.4901831064864757,10586.116732725048,12.733989263348224,96.32683474960395,96.30374793206965,False,False,2711.0781199999997,157.67596450000002,0.6843140636060607,-0.005633836847309781,0.0260574158713743,0.6608104915559232
2025-03-17 06:00:00,83130.0,83398.66,82643.77,83233.28,134.28955,1742194799999,11155797.81419120,3603,86.78785000,7209535.57251850,0,83129.70950000001,83763.2948,82791.88335,83242.1496805208,83374.46841426923,83483.32472278787,48.02533308998728,False,False,-132.3187337484269,-194.2261741795568,61.90744043112991,False,False,84054.35954271701,83129.70950000001,82205.05945728302,0.022245958713881846,0.5560052426405859,9883.886251181395,11.874921006575008,96.10913122095282,96.2738597049834,False,True,2845.3676699999996,158.4999995,0.847252684060734,0.001209150279624982,0.026014050698270768,0.9069569287669541
2025-03-17 07:00:00,83235.57,83635.73,82978.47,83586.68,149.86659,1742198399999,12497486.59533240,3812,102.08723000,8513253.84442060,0,83188.451,83748.97940000001,82778.87395,83295.15434505607,83390.18779099002,83487.37787091384,52.42803251333026,False,False,-95.03344593395013,-174.38762853043548,79.35418259648534,False,False,84071.55654376787,83188.451,82305.34545623213,0.021231445787297406,0.7254707847834934,9224.841518401014,11.036257832469259,96.10081081370565,96.17892559475415,False,False,2995.2342599999997,156.9508085,0.9548634469124128,0.004245897794728171,0.02117954766848987,0.786321456959404
2025-03-17 08:00:00,83586.67,83653.22,17511.0,83549.36,141.31029,1742201999999,11754163.89899500,3174,89.28675000,7453540.68488260,0,83227.47750000001,83736.2846,82764.54015,83334.26290735514,83401.97832499075,83489.80854264271,51.927782769839055,False,False,-67.71541763561254,-153.0531863514709,85.33776871585837,False,False,84101.9017878332,83227.47750000001,82353.05321216682,0.021012874932637145,0.6840539566882421,13290.368555969422,15.907205699683901,96.30380928241284,96.17125043902377,True,False,2853.92397,155.61167949999998,0.9080956548637471,-0.00044648262139368455,0.0208580867009871,79.16544184180465
2025-03-17 09:00:00,83547.46,83779.33,17511.0,83636.98,130.43403,1742205599999,10895539.97561690,2980,83.76568000,7002653.12450580,0,83279.3875,83732.4642,82751.73315,83380.83476776203,83419.38585647292,83495.579972343,53.06021114622881,False,False,-38.55108871088305,-130.15276682335335,91.6016781124703,False,False,84121.00831304622,83279.3875,82437.76668695378,0.020211983740783836,0.7124427619046781,17074.508661852986,20.41502295019857,96.50052105019479,96.30171371543777,False,False,2984.3579999999997,153.471193,0.8498925918950797,0.001048721378595685,0.020691379345615993,79.23328891119694
2025-03-17 10:00:00,83634.63,83668.46,83266.16,83349.72,125.90479,1742209199999,10503540.94413710,3126,84.87974000,7081064.17676040,0,83279.6515,83721.6314,82738.43655,83376.04788041403,83414.2254226601,83489.85997342759,48.98598591639764,False,False,-38.17754224607779,-111.75772190789824,73.58017966182045,False,False,84121.35707841124,83279.6515,82437.94592158878,0.020213955348053557,0.5416229271833106,15883.636613777515,19.056616643436254,96.38534264459769,96.39655765906843,False,True,2858.4532099999997,150.8569655,0.8345971270381943,-0.003434605123236123,0.019059099075909077,0.48266508873695424
2025-03-17 11:00:00,83351.93,83649.93,83197.1,83519.21,108.9661,1742212799999,9095871.45392710,2581,65.04927000,5430006.91916320,0,83289.3435,83712.67640000001,82725.45415,83398.0728218888,83422.00205801862,83491.0109548618,51.35916592034366,False,False,-23.929236129828496,-94.1920247522843,70.2627886224558,False,False,84137.37189575605,83289.3435,82441.31510424396,0.020363430905324543,0.6355299546279166,14781.436140677068,17.698247074747314,96.37066601242476,96.41884323573909,False,False,2967.4193099999998,147.2512265,0.7400013065425978,0.0020334801364660926,0.019163017412876848,0.5421866418516017
2025-03-17 12:00:00,83522.63,83941.25,17511.0,83090.16,164.25686,1742216399999,13668191.32227230,4114,108.55246000,9044093.70780900,0,83263.245,83696.2356,82710.57895000001,83350.7016185213,83397.42116483205,83475.2913095731,45.578832510157014,False,False,-46.71954631074914,-84.69752906397726,37.97798275322812,False,False,84102.00850756191,83263.245,82424.48149243808,0.02014726924375619,0.39682133376122436,18470.63713276631,22.229632405048093,96.10448107030862,96.28682990911035,False,False,2803.16245,144.736936,1.1348648419640444,-0.00513714150313449,0.0195170768121446,79.94959932680355
2025-03-17 13:00:00,83090.0,83635.98,17511.0,83032.22,219.9129,1742219999999,18276713.77980740,5276,146.48735000,12180540.16968340,0,83218.7175,83674.26,82695.5534,83301.7044464411,83370.36922669635,83457.91596409965,44.844821632337,False,False,-68.66478025524702,-81.49097930223121,12.826199046984186,False,False,84005.65669307185,83218.7175,82431.77830692814,0.018912552769678424,0.38150450400621455,21874.518767971553,26.344615099983535,95.94992615439135,96.14169107904156,False,False,2583.24955,145.9409975,1.5068617027919107,-0.0006973148204312274,0.01905386175835207,79.63773580906303
2025-03-17 14:00:00,83032.22,83291.41,17511.0,82948.69,206.25444,1742223599999,17057643.32923500,4997,136.13785000,11284114.41048240,0,83181.8735,83650.5032,82680.74925,83247.39453160402,83339.13372842254,83437.9463184487,43.75092763548475,False,False,-91.73919681852567,-83.5406228054901,-8.198574013035568,False,True,83946.61926889878,83181.8735,82417.12773110122,0.01838731773452489,0.3475418175011417,25010.653857540416,30.151957622887615,95.84729488438661,95.9672340363622,False,False,2376.99511,148.70453249999997,1.3870084289461724,-0.001005995022173356,0.018908784710515558,79.30253027504111
2025-03-17 15:00:00,82942.14,83762.84,82737.83,83525.41,214.87025,1742227199999,17901452.03965000,4683,133.97125000,11160312.74467570,0,83203.3255,83631.81180000001,82668.35154999999,83290.16614212647,83352.93197076161,83441.37626674483,52.38665370042034,False,False,-62.76582863513613,-79.38566397141932,16.619835336283188,True,False,83981.23078568495,83203.3255,82425.42021431506,0.018698898896413577,0.7070203827683226,23297.393581207005,27.89258212705212,96.23580263291863,96.01100789056552,True,False,2591.86536,151.2706605,1.4204357228941962,0.006952731863517192,0.018939786438435118,1.2271834403446744
2025-03-17 16:00:00,83526.59,83841.17,83126.99,83447.2,196.98351,1742230799999,16452401.74706140,4579,120.19101000,10039424.52173950,0,83214.836,83617.742,82656.3711,83314.32519718393,83359.91478774222,83441.60464844112,51.237822777558236,False,False,-45.589590558287455,-72.62644928879295,27.0368587305055,False,False,83999.98839138245,83214.836,82429.68360861755,0.018870490626994675,0.6479738217385218,21684.306896140188,25.98566146753898,96.6624443777833,96.24851396502952,False,False,2394.8818499999998,152.9954395,1.2875122986917529,-0.0009363617610498309,0.018932983428666717,0.8558465712450424
2025-03-17 17:00:00,83447.2,83735.72,83209.21,83719.6,28.79717,1742234399999,2406099.62168160,622,19.25178000,1608930.45801800,0,83262.629,83605.235,82647.34345,83376.67516684794,83386.55813679835,83452.50642693363,54.94393226826402,False,False,-9.882969950413099,-60.07775342111699,50.19478347070389,False,False,84048.49629999,83262.629,82476.76170001,0.018876831285017458,0.7907431063780229,20173.035688668508,24.095953263833685,97.85524202156971,96.91782967742388,False,False,2423.6790199999996,148.3949275,0.1940576439177815,0.0032643396063620767,0.01821440637854212,0.6288969369179914
